,farm_pig_no,gyobae_dt,one_now_kg,two_now_kg,three_now_kg,four_now_kg,five_now_kg,day_now_kg,B_now_kg,next_jae,next_chongsan,next_silsan,next_eudusu
26904,37-63,2020-06-08,12,16,20,16,10,74.0,1180.0,5.0,15,12,9
26934,37-63,2020-06-08,2,18,20,18,8,66.0,1180.0,5.0,15,12,9
26964,37-63,2020-06-08,6,20,20,18,10,74.0,1180.0,5.0,15,12,9
26994,37-63,2020-06-08,2,12,20,22,10,66.0,1180.0,5.0,15,12,9
27024,37-63,2020-06-08,14,12,18,18,10,72.0,1180.0,5.0,15,12,9
27054,37-63,2020-06-08,14,10,10,22,10,66.0,1180.0,5.0,15,12,9
27084,37-63,2020-06-08,2,18,18,24,10,72.0,1180.0,5.0,15,12,9
27114,37-63,2020-06-08,2,20,0,0,0,22.0,1180.0,5.0,15,12,9
27144,37-63,2020-06-08,0,0,20,24,10,54.0,1180.0,5.0,15,12,9
2973,36-73,2017-11-07,0,0,0,2,2,4.0,1302.0,5.0,15,14,12
3003,36-73,2017-11-07,2,2,2,2,2,10.0,1302.0,5.0,15,14,12
3033,36-73,2017-11-07,2,2,2,2,2,10.0,1302.0,5.0,15,14,12
3063,36-73,2017-11-07,2,2,2,4,4,14.0,1302.0,5.0,15,14,12
3093,36-73,2017-11-07,6,4,2,4,4,20.0,1302.0,5.0,15,14,12
3123,36-73,2017-11-07,8,6,2,8,6,30.0,1302.0,5.0,15,14,12
3153,36-73,2017-11-07,10,10,2,10,6,38.0,1302.0,5.0,15,14,12
3183,36-73,2017-11-07,8,8,6,12,2,36.0,1302.0,5.0,15,14,12
3213,36-73,2017-11-07,10,2,6,14,10,42.0,1302.0,5.0,15,14,12
3243,36-73,2017-11-07,2,10,10,2,10,34.0,1302.0,5.0,15,14,12
3273,36-73,2017-11-07,10,10,10,2,10,42.0,1302.0,5.0,15,14,12
3281,36-73,2017-11-07,20,14,10,20,2,66.0,1302.0,5.0,15,14,12
3310,36-73,2017-11-07,14,2,10,10,10,46.0,1302.0,5.0,15,14,12
3339,36-73,2017-11-07,20,2,8,16,8,54.0,1302.0,5.0,15,14,12
3368,36-73,2017-11-07,14,2,10,20,6,52.0,1302.0,5.0,15,14,12
3397,36-73,2017-11-07,20,2,16,24,2,64.0,1302.0,5.0,15,14,12
3426,36-73,2017-11-07,24,2,2,24,10,62.0,1302.0,5.0,15,14,12
3455,36-73,2017-11-07,2,16,2,24,10,54.0,1302.0,5.0,15,14,12
3484,36-73,2017-11-07,10,12,2,24,2,50.0,1302.0,5.0,15,14,12
3513,36-73,2017-11-07,14,2,6,24,10,56.0,1302.0,5.0,15,14,12
3542,36-73,2017-11-07,16,2,2,24,10,54.0,1302.0,5.0,15,14,12
3571,36-73,2017-11-07,18,20,6,24,10,78.0,1302.0,5.0,15,14,12
3600,36-73,2017-11-07,8,20,20,24,10,82.0,1302.0,5.0,15,14,12
3629,36-73,2017-11-07,2,20,18,24,2,66.0,1302.0,5.0,15,14,12
3658,36-73,2017-11-07,2,12,2,16,10,42.0,1302.0,5.0,15,14,12
3687,36-73,2017-11-07,14,10,2,24,2,52.0,1302.0,5.0,15,14,12
3716,36-73,2017-11-07,2,2,2,18,2,26.0,1302.0,5.0,15,14,12
3745,36-73,2017-11-07,2,16,8,6,2,34.0,1302.0,5.0,15,14,12
3774,36-73,2017-11-07,26,14,20,18,6,84.0,1302.0,5.0,15,14,12
7104,36-73,2018-04-07,2,2,2,2,2,10.0,2078.0,4.0,12,12,10
7134,36-73,2018-04-07,2,2,2,8,12,26.0,2078.0,4.0,12,12,10
7164,36-73,2018-04-07,12,6,6,8,12,44.0,2078.0,4.0,12,12,10
7194,36-73,2018-04-07,18,6,6,0,0,30.0,2078.0,4.0,12,12,10
7224,36-73,2018-04-07,0,0,0,0,0,0.0,2078.0,4.0,12,12,10
7254,36-73,2018-04-07,14,6,6,16,12,54.0,2078.0,4.0,12,12,10
7284,36-73,2018-04-07,18,10,12,20,2,62.0,2078.0,4.0,12,12,10
7314,36-73,2018-04-07,18,10,2,24,20,74.0,2078.0,4.0,12,12,10
7344,36-73,2018-04-07,10,12,18,28,6,74.0,2078.0,4.0,12,12,10
7372,36-73,2018-04-07,2,10,30,28,4,74.0,2078.0,4.0,12,12,10
7400,36-73,2018-04-07,8,16,2,32,6,64.0,2078.0,4.0,12,12,10
7428,36-73,2018-04-07,36,16,10,40,4,106.0,2078.0,4.0,12,12,10
7455,36-73,2018-04-07,32,20,30,38,2,122.0,2078.0,4.0,12,12,10
7482,36-73,2018-04-07,30,20,30,38,2,120.0,2078.0,4.0,12,12,10
7509,36-73,2018-04-07,12,20,30,48,2,112.0,2078.0,4.0,12,12,10
7536,36-73,2018-04-07,14,20,44,48,4,130.0,2078.0,4.0,12,12,10
7563,36-73,2018-04-07,2,20,46,28,2,98.0,2078.0,4.0,12,12,10
7590,36-73,2018-04-07,8,20,20,29,12,89.0,2078.0,4.0,12,12,10
7617,36-73,2018-04-07,2,20,20,29,12,83.0,2078.0,4.0,12,12,10
7644,36-73,2018-04-07,2,20,20,29,12,83.0,2078.0,4.0,12,12,10
7671,36-73,2018-04-07,4,20,20,29,12,85.0,2078.0,4.0,12,12,10
7698,36-73,2018-04-07,10,20,20,29,12,91.0,2078.0,4.0,12,12,10
7727,36-73,2018-04-07,6,20,20,29,12,87.0,2078.0,4.0,12,12,10
7756,36-73,2018-04-07,2,20,20,29,12,83.0,2078.0,4.0,12,12,10
7785,36-73,2018-04-07,18,20,16,29,12,95.0,2078.0,4.0,12,12,10
7814,36-73,2018-04-07,18,20,20,29,12,99.0,2078.0,4.0,12,12,10
7843,36-73,2018-04-07,2,20,20,29,12,83.0,2078.0,4.0,12,12,10
14773,36-73,2019-01-22,0,0,0,0,0,0.0,598.0,5.0,10,10,12
14781,36-73,2019-01-22,6,6,6,6,0,24.0,598.0,5.0,10,10,12
14789,36-73,2019-01-22,0,0,0,0,0,0.0,598.0,5.0,10,10,12
14797,36-73,2019-01-22,10,10,6,10,10,46.0,598.0,5.0,10,10,12
14805,36-73,2019-01-22,6,4,2,4,4,20.0,598.0,5.0,10,10,12
14813,36-73,2019-01-22,8,6,2,8,6,30.0,598.0,5.0,10,10,12
14821,36-73,2019-01-22,10,10,4,10,6,40.0,598.0,5.0,10,10,12
14829,36-73,2019-01-22,4,10,8,12,2,36.0,598.0,5.0,10,10,12
14837,36-73,2019-01-22,2,12,6,16,2,38.0,598.0,5.0,10,10,12
14845,36-73,2019-01-22,0,0,0,16,2,18.0,598.0,5.0,10,10,12
14853,36-73,2019-01-22,8,16,2,10,0,36.0,598.0,5.0,10,10,12
14861,36-73,2019-01-22,8,16,2,16,2,44.0,598.0,5.0,10,10,12
14869,36-73,2019-01-22,0,0,0,16,2,18.0,598.0,5.0,10,10,12
14877,36-73,2019-01-22,2,14,10,22,2,50.0,598.0,5.0,10,10,12
14885,36-73,2019-01-22,8,16,10,18,2,54.0,598.0,5.0,10,10,12
14893,36-73,2019-01-22,6,12,10,16,2,46.0,598.0,5.0,10,10,12
14901,36-73,2019-01-22,2,18,16,2,2,40.0,598.0,5.0,10,10,12
14909,36-73,2019-01-22,4,20,12,20,2,58.0,598.0,5.0,10,10,12
6691,37-65,2018-03-23,0,0,0,0,0,0.0,0.0,5.0,12,11,11
6721,37-65,2018-03-23,0,0,0,0,0,0.0,0.0,5.0,12,11,11
6751,37-65,2018-03-23,0,0,0,0,0,0.0,0.0,5.0,12,11,11
6781,37-65,2018-03-23,0,0,0,0,0,0.0,0.0,5.0,12,11,11
6811,37-65,2018-03-23,0,0,0,0,0,0.0,0.0,5.0,12,11,11
6841,37-65,2018-03-23,0,0,0,0,0,0.0,0.0,5.0,12,11,11
6871,37-65,2018-03-23,0,0,0,0,0,0.0,0.0,5.0,12,11,11
6901,37-65,2018-03-23,0,0,0,0,0,0.0,0.0,5.0,12,11,11
6931,37-65,2018-03-23,0,0,0,0,0,0.0,0.0,5.0,12,11,11
6961,37-65,2018-03-23,0,0,0,0,0,0.0,0.0,5.0,12,11,11
6991,37-65,2018-03-23,0,0,0,0,0,0.0,0.0,5.0,12,11,11
7021,37-65,2018-03-23,0,0,0,0,0,0.0,0.0,5.0,12,11,11
7051,37-65,2018-03-23,0,0,0,0,0,0.0,0.0,5.0,12,11,11
7081,37-65,2018-03-23,0,0,0,0,0,0.0,0.0,5.0,12,11,11
16310,37-65,2019-05-14,6,2,6,2,6,22.0,910.0,4.0,12,12,11
16340,37-65,2019-05-14,2,2,2,2,2,10.0,910.0,4.0,12,12,11
16370,37-65,2019-05-14,2,2,2,2,2,10.0,910.0,4.0,12,12,11
16400,37-65,2019-05-14,2,2,2,4,4,14.0,910.0,4.0,12,12,11
16430,37-65,2019-05-14,6,4,2,4,4,20.0,910.0,4.0,12,12,11
16460,37-65,2019-05-14,8,6,2,8,6,30.0,910.0,4.0,12,12,11
16490,37-65,2019-05-14,10,10,4,10,6,40.0,910.0,4.0,12,12,11
16520,37-65,2019-05-14,10,10,8,12,10,50.0,910.0,4.0,12,12,11
16550,37-65,2019-05-14,16,12,6,16,10,60.0,910.0,4.0,12,12,11
16580,37-65,2019-05-14,20,10,10,16,10,66.0,910.0,4.0,12,12,11
16610,37-65,2019-05-14,20,16,10,16,10,72.0,910.0,4.0,12,12,11
16640,37-65,2019-05-14,20,8,10,20,10,68.0,910.0,4.0,12,12,11
16670,37-65,2019-05-14,12,20,10,20,10,72.0,910.0,4.0,12,12,11
16700,37-65,2019-05-14,20,20,10,26,10,86.0,910.0,4.0,12,12,11
16730,37-65,2019-05-14,22,2,10,24,10,68.0,910.0,4.0,12,12,11
16760,37-65,2019-05-14,10,20,20,2,10,62.0,910.0,4.0,12,12,11
16790,37-65,2019-05-14,2,20,20,24,10,76.0,910.0,4.0,12,12,11
16820,37-65,2019-05-14,10,20,20,24,10,84.0,910.0,4.0,12,12,11
2380,40-71,2017-10-20,2,2,2,2,2,10.0,414.0,12.0,10,10,12
2410,40-71,2017-10-20,0,0,0,2,2,4.0,414.0,12.0,10,10,12
2440,40-71,2017-10-20,2,2,2,2,2,10.0,414.0,12.0,10,10,12
2470,40-71,2017-10-20,4,2,2,4,4,16.0,414.0,12.0,10,10,12
2500,40-71,2017-10-20,0,0,0,0,0,0.0,414.0,12.0,10,10,12
2530,40-71,2017-10-20,0,0,0,0,0,0.0,414.0,12.0,10,10,12
2560,40-71,2017-10-20,0,0,0,0,0,0.0,414.0,12.0,10,10,12
2590,40-71,2017-10-20,0,0,0,0,0,0.0,414.0,12.0,10,10,12
2620,40-71,2017-10-20,0,0,0,0,0,0.0,414.0,12.0,10,10,12
2650,40-71,2017-10-20,0,0,0,0,0,0.0,414.0,12.0,10,10,12
2680,40-71,2017-10-20,0,0,0,0,0,0.0,414.0,12.0,10,10,12
2710,40-71,2017-10-20,0,0,0,0,0,0.0,414.0,12.0,10,10,12
2740,40-71,2017-10-20,0,0,0,0,0,0.0,414.0,12.0,10,10,12
2770,40-71,2017-10-20,0,0,0,0,0,0.0,414.0,12.0,10,10,12
2800,40-71,2017-10-20,0,0,0,0,0,0.0,414.0,12.0,10,10,12
2830,40-71,2017-10-20,0,0,0,0,0,0.0,414.0,12.0,10,10,12
2860,40-71,2017-10-20,0,0,0,0,0,0.0,414.0,12.0,10,10,12
2890,40-71,2017-10-20,0,0,20,24,2,46.0,414.0,12.0,10,10,12
2920,40-71,2017-10-20,24,20,20,0,0,64.0,414.0,12.0,10,10,12
2950,40-71,2017-10-20,0,20,20,10,2,52.0,414.0,12.0,10,10,12
2980,40-71,2017-10-20,6,20,20,24,10,80.0,414.0,12.0,10,10,12
3010,40-71,2017-10-20,2,6,6,24,10,48.0,414.0,12.0,10,10,12
3040,40-71,2017-10-20,10,20,20,24,10,84.0,414.0,12.0,10,10,12
16270,40-71,2019-05-15,6,6,6,0,6,24.0,836.0,4.0,14,13,12
16300,40-71,2019-05-15,2,2,2,2,2,10.0,836.0,4.0,14,13,12
16330,40-71,2019-05-15,2,2,2,2,2,10.0,836.0,4.0,14,13,12
16360,40-71,2019-05-15,4,2,2,4,4,16.0,836.0,4.0,14,13,12
16390,40-71,2019-05-15,6,4,2,4,4,20.0,836.0,4.0,14,13,12
16420,40-71,2019-05-15,8,6,2,8,6,30.0,836.0,4.0,14,13,12
16450,40-71,2019-05-15,10,10,4,10,6,40.0,836.0,4.0,14,13,12
16480,40-71,2019-05-15,10,10,8,12,10,50.0,836.0,4.0,14,13,12
16510,40-71,2019-05-15,16,10,6,16,10,58.0,836.0,4.0,14,13,12
16540,40-71,2019-05-15,20,10,10,16,10,66.0,836.0,4.0,14,13,12
16570,40-71,2019-05-15,20,10,6,2,10,48.0,836.0,4.0,14,13,12
16600,40-71,2019-05-15,16,2,10,20,10,58.0,836.0,4.0,14,13,12
16630,40-71,2019-05-15,16,8,10,10,10,54.0,836.0,4.0,14,13,12
16660,40-71,2019-05-15,20,8,10,22,2,62.0,836.0,4.0,14,13,12
16690,40-71,2019-05-15,12,12,10,24,10,68.0,836.0,4.0,14,13,12
16720,40-71,2019-05-15,2,20,14,24,2,62.0,836.0,4.0,14,13,12
16750,40-71,2019-05-15,2,8,20,8,10,48.0,836.0,4.0,14,13,12
16780,40-71,2019-05-15,2,20,14,24,10,70.0,836.0,4.0,14,13,12
16810,40-71,2019-05-15,2,20,20,0,0,42.0,836.0,4.0,14,13,12
19858,40-71,2019-09-30,6,6,6,6,2,26.0,922.0,5.0,13,11,8
19883,40-71,2019-09-30,2,2,2,2,2,10.0,922.0,5.0,13,11,8
19908,40-71,2019-09-30,2,2,2,2,2,10.0,922.0,5.0,13,11,8
19934,40-71,2019-09-30,4,2,2,4,4,16.0,922.0,5.0,13,11,8
19960,40-71,2019-09-30,6,4,2,4,4,20.0,922.0,5.0,13,11,8
19986,40-71,2019-09-30,8,6,2,8,6,30.0,922.0,5.0,13,11,8
20012,40-71,2019-09-30,8,10,4,10,6,38.0,922.0,5.0,13,11,8
20038,40-71,2019-09-30,10,10,8,12,10,50.0,922.0,5.0,13,11,8
20064,40-71,2019-09-30,16,12,6,16,4,54.0,922.0,5.0,13,11,8
20090,40-71,2019-09-30,2,2,10,2,2,18.0,922.0,5.0,13,11,8
20116,40-71,2019-09-30,2,16,10,16,2,46.0,922.0,5.0,13,11,8
20141,40-71,2019-09-30,20,16,2,20,2,60.0,922.0,5.0,13,11,8
20166,40-71,2019-09-30,2,20,10,20,2,54.0,922.0,5.0,13,11,8
20191,40-71,2019-09-30,20,20,10,20,10,80.0,922.0,5.0,13,11,8
20216,40-71,2019-09-30,24,20,10,8,2,64.0,922.0,5.0,13,11,8
20266,40-71,2019-09-30,2,20,20,24,10,76.0,922.0,5.0,13,11,8
20291,40-71,2019-09-30,20,2,20,24,2,68.0,922.0,5.0,13,11,8
20316,40-71,2019-09-30,2,20,20,24,10,76.0,922.0,5.0,13,11,8
20341,40-71,2019-09-30,14,20,12,24,10,80.0,922.0,5.0,13,11,8
20367,40-71,2019-09-30,10,18,18,0,0,46.0,922.0,5.0,13,11,8
23472,40-71,2020-02-18,6,4,4,2,2,18.0,494.0,7.0,12,9,9
23499,40-71,2020-02-18,2,2,2,2,2,10.0,494.0,7.0,12,9,9
23526,40-71,2020-02-18,2,2,2,2,2,10.0,494.0,7.0,12,9,9
23553,40-71,2020-02-18,2,2,2,2,2,10.0,494.0,7.0,12,9,9
23580,40-71,2020-02-18,6,4,2,2,4,18.0,494.0,7.0,12,9,9
23607,40-71,2020-02-18,8,2,2,8,6,26.0,494.0,7.0,12,9,9
23634,40-71,2020-02-18,10,10,4,2,2,28.0,494.0,7.0,12,9,9
23661,40-71,2020-02-18,2,2,8,2,2,16.0,494.0,7.0,12,9,9
23688,40-71,2020-02-18,16,4,6,2,10,38.0,494.0,7.0,12,9,9
23742,40-71,2020-02-18,2,16,10,18,10,56.0,494.0,7.0,12,9,9
23769,40-71,2020-02-18,14,4,10,12,2,42.0,494.0,7.0,12,9,9
23796,40-71,2020-02-18,18,2,10,26,2,58.0,494.0,7.0,12,9,9
23877,40-71,2020-02-18,26,2,20,2,2,52.0,494.0,7.0,12,9,9
23904,40-71,2020-02-18,26,12,0,0,0,38.0,494.0,7.0,12,9,9
23931,40-71,2020-02-18,0,0,0,0,0,0.0,494.0,7.0,12,9,9
23958,40-71,2020-02-18,0,0,20,24,10,54.0,494.0,7.0,12,9,9
23985,40-71,2020-02-18,2,16,2,0,0,20.0,494.0,7.0,12,9,9
24012,40-71,2020-02-18,0,0,0,0,0,0.0,494.0,7.0,12,9,9
1334,37-23,2017-09-06,2,2,2,2,2,10.0,970.0,31.0,17,16,12
1354,37-23,2017-09-06,2,2,2,2,2,10.0,970.0,31.0,17,16,12
1374,37-23,2017-09-06,2,2,2,2,2,10.0,970.0,31.0,17,16,12
1394,37-23,2017-09-06,4,2,2,4,4,16.0,970.0,31.0,17,16,12
1414,37-23,2017-09-06,6,4,2,10,6,28.0,970.0,31.0,17,16,12
1437,37-23,2017-09-06,10,10,8,12,10,50.0,970.0,31.0,17,16,12
1459,37-23,2017-09-06,16,12,6,2,2,38.0,970.0,31.0,17,16,12
1477,37-23,2017-09-06,2,2,10,12,6,32.0,970.0,31.0,17,16,12
1495,37-23,2017-09-06,16,10,10,16,10,62.0,970.0,31.0,17,16,12
1513,37-23,2017-09-06,12,16,10,20,6,64.0,970.0,31.0,17,16,12
1531,37-23,2017-09-06,14,12,10,20,10,66.0,970.0,31.0,17,16,12
1549,37-23,2017-09-06,20,20,10,22,10,82.0,970.0,31.0,17,16,12
1567,37-23,2017-09-06,20,20,10,24,10,84.0,970.0,31.0,17,16,12
1586,37-23,2017-09-06,14,20,20,24,10,88.0,970.0,31.0,17,16,12
1604,37-23,2017-09-06,22,20,20,24,10,96.0,970.0,31.0,17,16,12
1622,37-23,2017-09-06,6,20,16,22,10,74.0,970.0,31.0,17,16,12
1641,37-23,2017-09-06,14,20,20,22,8,84.0,970.0,31.0,17,16,12
1660,37-23,2017-09-06,12,18,16,22,8,76.0,970.0,31.0,17,16,12
5718,37-23,2018-02-18,2,2,2,2,2,10.0,962.0,5.0,13,13,11
5742,37-23,2018-02-18,2,2,2,2,2,10.0,962.0,5.0,13,13,11
5766,37-23,2018-02-18,2,2,2,2,2,10.0,962.0,5.0,13,13,11
5790,37-23,2018-02-18,4,2,2,4,4,16.0,962.0,5.0,13,13,11
5814,37-23,2018-02-18,6,4,2,4,4,20.0,962.0,5.0,13,13,11
5838,37-23,2018-02-18,8,6,2,8,6,30.0,962.0,5.0,13,13,11
5861,37-23,2018-02-18,10,10,4,10,6,40.0,962.0,5.0,13,13,11
5881,37-23,2018-02-18,10,10,8,12,10,50.0,962.0,5.0,13,13,11
5901,37-23,2018-02-18,16,12,6,16,10,60.0,962.0,5.0,13,13,11
5921,37-23,2018-02-18,20,10,10,16,10,66.0,962.0,5.0,13,13,11
5942,37-23,2018-02-18,20,16,10,16,2,64.0,962.0,5.0,13,13,11
5968,37-23,2018-02-18,16,16,10,20,10,72.0,962.0,5.0,13,13,11
5994,37-23,2018-02-18,20,20,10,20,2,72.0,962.0,5.0,13,13,11
6020,37-23,2018-02-18,20,20,10,20,10,80.0,962.0,5.0,13,13,11
6045,37-23,2018-02-18,24,20,10,24,2,80.0,962.0,5.0,13,13,11
6070,37-23,2018-02-18,24,20,2,20,10,76.0,962.0,5.0,13,13,11
6095,37-23,2018-02-18,18,20,20,24,10,92.0,962.0,5.0,13,13,11
6120,37-23,2018-02-18,26,20,20,24,10,100.0,962.0,5.0,13,13,11
6145,37-23,2018-02-18,14,0,0,0,0,14.0,962.0,5.0,13,13,11
6174,37-23,2018-02-18,0,0,0,0,0,0.0,962.0,5.0,13,13,11
6203,37-23,2018-02-18,0,0,0,0,0,0.0,962.0,5.0,13,13,11
6232,37-23,2018-02-18,0,0,0,0,0,0.0,962.0,5.0,13,13,11
1382,36-185,2017-09-08,2,2,2,2,2,10.0,704.0,5.0,15,15,10
1402,36-185,2017-09-08,2,2,2,2,2,10.0,704.0,5.0,15,15,10
1424,36-185,2017-09-08,2,2,2,4,4,14.0,704.0,5.0,15,15,10
1447,36-185,2017-09-08,8,6,2,8,6,30.0,704.0,5.0,15,15,10
1468,36-185,2017-09-08,10,10,4,10,6,40.0,704.0,5.0,15,15,10
1486,36-185,2017-09-08,10,10,8,12,10,50.0,704.0,5.0,15,15,10
1503,36-185,2017-09-08,16,12,6,12,10,56.0,704.0,5.0,15,15,10
1521,36-185,2017-09-08,20,6,2,16,2,46.0,704.0,5.0,15,15,10
1539,36-185,2017-09-08,16,4,2,16,2,40.0,704.0,5.0,15,15,10
1557,36-185,2017-09-08,20,16,2,20,2,60.0,704.0,5.0,15,15,10
1575,36-185,2017-09-08,20,8,6,20,10,64.0,704.0,5.0,15,15,10
1594,36-185,2017-09-08,4,20,2,26,2,54.0,704.0,5.0,15,15,10
1612,36-185,2017-09-08,2,20,2,24,2,50.0,704.0,5.0,15,15,10
1631,36-185,2017-09-08,26,2,2,24,2,56.0,704.0,5.0,15,15,10
1650,36-185,2017-09-08,26,2,2,24,10,64.0,704.0,5.0,15,15,10
1669,36-185,2017-09-08,16,18,4,20,2,60.0,704.0,5.0,15,15,10
5037,36-185,2018-01-23,2,2,2,2,2,10.0,502.0,4.0,12,11,9
5064,36-185,2018-01-23,2,2,2,2,2,10.0,502.0,4.0,12,11,9
5091,36-185,2018-01-23,2,2,2,2,4,12.0,502.0,4.0,12,11,9
5118,36-185,2018-01-23,6,2,2,4,2,16.0,502.0,4.0,12,11,9
5145,36-185,2018-01-23,2,2,2,2,2,10.0,502.0,4.0,12,11,9
5172,36-185,2018-01-23,2,2,2,2,2,10.0,502.0,4.0,12,11,9
5199,36-185,2018-01-23,2,10,2,6,8,28.0,502.0,4.0,12,11,9
5226,36-185,2018-01-23,6,2,2,2,2,14.0,502.0,4.0,12,11,9
5253,36-185,2018-01-23,2,10,2,2,2,18.0,502.0,4.0,12,11,9
5280,36-185,2018-01-23,0,0,10,2,0,12.0,502.0,4.0,12,11,9
5307,36-185,2018-01-23,14,16,10,8,8,56.0,502.0,4.0,12,11,9
5334,36-185,2018-01-23,2,6,4,4,6,22.0,502.0,4.0,12,11,9
5361,36-185,2018-01-23,2,8,2,16,2,30.0,502.0,4.0,12,11,9
5388,36-185,2018-01-23,2,20,2,10,8,42.0,502.0,4.0,12,11,9
5415,36-185,2018-01-23,6,8,2,4,2,22.0,502.0,4.0,12,11,9
5442,36-185,2018-01-23,8,14,2,8,2,34.0,502.0,4.0,12,11,9
5469,36-185,2018-01-23,12,8,2,12,2,36.0,502.0,4.0,12,11,9
5496,36-185,2018-01-23,16,10,2,14,2,44.0,502.0,4.0,12,11,9
5523,36-185,2018-01-23,8,6,2,14,2,32.0,502.0,4.0,12,11,9
5550,36-185,2018-01-23,16,12,2,12,2,44.0,502.0,4.0,12,11,9
14766,36-185,2019-01-24,0,0,0,0,0,0.0,608.0,4.0,2,2,9
14774,36-185,2019-01-24,6,6,6,6,0,24.0,608.0,4.0,2,2,9
14782,36-185,2019-01-24,0,0,0,0,0,0.0,608.0,4.0,2,2,9
14790,36-185,2019-01-24,10,10,2,10,6,38.0,608.0,4.0,2,2,9
14798,36-185,2019-01-24,8,6,2,8,6,30.0,608.0,4.0,2,2,9
14806,36-185,2019-01-24,10,2,2,10,2,26.0,608.0,4.0,2,2,9
14814,36-185,2019-01-24,10,10,2,12,2,36.0,608.0,4.0,2,2,9
14822,36-185,2019-01-24,12,12,2,10,6,42.0,608.0,4.0,2,2,9
14830,36-185,2019-01-24,8,10,10,16,2,46.0,608.0,4.0,2,2,9
14838,36-185,2019-01-24,0,0,0,12,2,14.0,608.0,4.0,2,2,9
14846,36-185,2019-01-24,8,16,8,14,0,46.0,608.0,4.0,2,2,9
14854,36-185,2019-01-24,4,16,2,18,2,42.0,608.0,4.0,2,2,9
14862,36-185,2019-01-24,0,0,0,12,2,14.0,608.0,4.0,2,2,9
14870,36-185,2019-01-24,2,12,10,24,2,50.0,608.0,4.0,2,2,9
14878,36-185,2019-01-24,10,16,20,18,2,66.0,608.0,4.0,2,2,9
14886,36-185,2019-01-24,2,14,14,8,2,40.0,608.0,4.0,2,2,9
14894,36-185,2019-01-24,2,10,14,10,2,38.0,608.0,4.0,2,2,9
14902,36-185,2019-01-24,2,18,16,18,2,56.0,608.0,4.0,2,2,9
16989,36-185,2019-06-10,0,0,0,0,0,0.0,864.0,4.0,15,15,10
17015,36-185,2019-06-10,2,2,2,2,2,10.0,864.0,4.0,15,15,10
17041,36-185,2019-06-10,2,2,2,2,2,10.0,864.0,4.0,15,15,10
17067,36-185,2019-06-10,4,2,2,4,4,16.0,864.0,4.0,15,15,10
17093,36-185,2019-06-10,6,4,2,4,4,20.0,864.0,4.0,15,15,10
17119,36-185,2019-06-10,8,6,2,8,6,30.0,864.0,4.0,15,15,10
17145,36-185,2019-06-10,10,10,4,10,6,40.0,864.0,4.0,15,15,10
17171,36-185,2019-06-10,10,10,8,12,2,42.0,864.0,4.0,15,15,10
17197,36-185,2019-06-10,16,12,2,16,2,48.0,864.0,4.0,15,15,10
17223,36-185,2019-06-10,10,2,4,2,2,20.0,864.0,4.0,15,15,10
17249,36-185,2019-06-10,2,2,10,14,2,30.0,864.0,4.0,15,15,10
17275,36-185,2019-06-10,18,2,2,20,2,44.0,864.0,4.0,15,15,10
17300,36-185,2019-06-10,20,2,2,20,2,46.0,864.0,4.0,15,15,10
17324,36-185,2019-06-10,20,2,2,26,2,52.0,864.0,4.0,15,15,10
17348,36-185,2019-06-10,24,2,2,24,2,54.0,864.0,4.0,15,15,10
17372,36-185,2019-06-10,26,2,2,24,2,56.0,864.0,4.0,15,15,10
17396,36-185,2019-06-10,26,2,2,24,2,56.0,864.0,4.0,15,15,10
17420,36-185,2019-06-10,2,20,20,24,2,68.0,864.0,4.0,15,15,10
17444,36-185,2019-06-10,26,2,20,24,2,74.0,864.0,4.0,15,15,10
17468,36-185,2019-06-10,26,2,20,24,2,74.0,864.0,4.0,15,15,10
17492,36-185,2019-06-10,26,2,20,24,2,74.0,864.0,4.0,15,15,10
20575,36-185,2019-10-28,6,4,2,2,4,18.0,846.0,5.0,14,6,11
20603,36-185,2019-10-28,2,2,2,2,2,10.0,846.0,5.0,14,6,11
20631,36-185,2019-10-28,2,2,2,2,2,10.0,846.0,5.0,14,6,11
20659,36-185,2019-10-28,4,2,2,4,4,16.0,846.0,5.0,14,6,11
20687,36-185,2019-10-28,6,4,2,4,4,20.0,846.0,5.0,14,6,11
20715,36-185,2019-10-28,8,6,2,8,6,30.0,846.0,5.0,14,6,11
20743,36-185,2019-10-28,10,10,4,10,6,40.0,846.0,5.0,14,6,11
20771,36-185,2019-10-28,10,10,8,12,10,50.0,846.0,5.0,14,6,11
20799,36-185,2019-10-28,14,8,2,2,2,28.0,846.0,5.0,14,6,11
20826,36-185,2019-10-28,4,2,10,16,2,34.0,846.0,5.0,14,6,11
20853,36-185,2019-10-28,10,2,10,2,2,26.0,846.0,5.0,14,6,11
20880,36-185,2019-10-28,20,4,2,20,2,48.0,846.0,5.0,14,6,11
20907,36-185,2019-10-28,20,2,10,20,2,54.0,846.0,5.0,14,6,11
20934,36-185,2019-10-28,8,2,10,20,2,42.0,846.0,5.0,14,6,11
20962,36-185,2019-10-28,24,12,10,24,2,72.0,846.0,5.0,14,6,11
20990,36-185,2019-10-28,2,2,20,16,2,42.0,846.0,5.0,14,6,11
21018,36-185,2019-10-28,14,20,2,20,10,66.0,846.0,5.0,14,6,11
21046,36-185,2019-10-28,2,20,20,2,2,46.0,846.0,5.0,14,6,11
21074,36-185,2019-10-28,2,20,20,2,10,54.0,846.0,5.0,14,6,11
